date,regime,exposure,strategy_equity,benchmark_equity,drawdown
2010-03-05,mid,0.75,1.007892366115413,1.0023502212143565,-0.0014541707729456288
2010-03-08,mid,0.75,1.0077596267906388,1.002174212511489,-0.0015856791597376185
2010-03-09,mid,0.75,1.009053870306158,1.0038906734514186,-0.0003034376150310436
2010-03-10,mid,0.75,1.0124760809054487,1.0084328369916562,0.0
2010-03-11,mid,0.75,1.0155434893320492,1.0125084377798483,0.0
2010-03-12,mid,0.75,1.0153779416380375,1.0122883731745538,-0.00016301388936135197
2010-03-15,mid,0.75,1.015722283670734,1.0127461247461138,0.0
2010-03-16,low,1.0,1.0236237054453174,1.0206243946342912,0.0
2010-03-17,low,1.0,1.0295829108034473,1.0265661389772447,0.0
2010-03-18,low,1.0,1.029247425302148,1.0262316364790602,-0.00032584602733698453
2010-03-19,low,1.0,1.0240122133901246,1.0210117642153884,-0.005410635078408221
2010-03-22,low,1.0,1.029229858923506,1.0262141215715097,-0.0003429076728417302
2010-03-23,low,1.0,1.0366104321829015,1.03357306907815,0.0
2010-03-24,low,1.0,1.0309160157347277,1.0278953377894977,-0.00549330420704186
2010-03-25,low,1.0,1.0291591623321628,1.0261436321276265,-0.007188110035751594
2010-03-26,low,1.0,1.029918396304747,1.0269006414754294,-0.006455690267425207
2010-03-29,low,1.0,1.0357716645450556,1.0327367591059782,-0.00080914450771985
2010-03-30,low,1.0,1.0358158499146453,1.0327808150084052,-0.0007665196525015183
2010-03-31,low,1.0,1.0324257543751725,1.0294006527580386,-0.004036885678370905
2010-04-01,low,1.0,1.040079953618442,1.037032424499465,0.0
2010-04-05,low,1.0,1.048325697968243,1.0452540080663126,0.0
2010-04-06,low,1.0,1.0500913884447258,1.0470145249086693,0.0
2010-04-07,low,1.0,1.0439203088509534,1.0408615271409067,-0.005876707172041695
2010-04-08,low,1.0,1.0474428527300013,1.0443737496451344,-0.002522195443053099
2010-04-09,low,1.0,1.0544438628877015,1.051354246204583,0.0
2010-04-12,low,1.0,1.0563066534080878,1.053211578578859,0.0
2010-04-13,low,1.0,1.0570306468541943,1.0539334506581406,0.0
2010-04-14,low,1.0,1.0688166092308793,1.0656848790901867,0.0
2010-04-15,low,1.0,1.0697171286169564,1.0665827598723356,0.0
2010-04-16,low,1.0,1.0524662981755761,1.0493824759374175,-0.016126534744455356
2010-04-19,mid,0.75,1.0560331965116854,1.0541270817219788,-0.012792103388082676
2010-04-20,mid,0.75,1.0624091955828092,1.0626215969770332,-0.006831650011621004
2010-04-21,mid,0.75,1.0615971483559317,1.061538788858111,-0.0075907733397923005
2010-04-22,mid,0.75,1.063399134659475,1.0639419846088007,-0.005906228654719126
2010-04-23,mid,0.75,1.0690754495379309,1.0715209967207353,-0.0005998586559562424
2010-04-26,mid,0.75,1.065628675714894,1.06691726237052,-0.003821994425150854
2010-04-27,mid,0.75,1.046886164635621,1.0419706613478645,-0.021342991871929562
2010-04-28,high,0.25,1.0485735222817005,1.0487046597605623,-0.019765605102156858
2010-04-29,high,0.25,1.0519501585256843,1.0622782832983628,-0.01660903580579587
2010-04-30,high,0.25,1.047544425434565,1.0445938142504283,-0.020727632183527578
2010-05-03,high,0.25,1.0509637466949382,1.0582994980420897,-0.01753115979947395
2010-05-04,high,0.25,1.0446436235998904,1.0330712616041622,-0.023439378828572832
2010-05-05,high,0.25,1.0429192079019607,1.0262668812010012,-0.02505140845004783
2010-05-06,high,0.25,1.0343793671512007,0.9930635593429771,-0.03303467853360831
2010-05-07,high,0.25,1.030397798738725,0.9778614792166807,-0.036756754497394795
2010-05-10,high,0.25,1.0415433630948314,1.020862081600556,-0.026337584739389075
2010-05-11,high,0.25,1.0406576271423462,1.0173939149987556,-0.027165594246566283
2010-05-12,high,0.25,1.044213891305709,1.0313724230252035,-0.023841103997484514
2010-05-13,high,0.25,1.0410288159039853,1.0188462554309632,-0.02681859712769341
2010-05-14,high,0.25,1.0361010988994528,0.9996919310432704,-0.031425157939619086
2010-05-17,high,0.25,1.036388333918006,1.0008009577968082,-0.03115664301088783
2010-05-18,high,0.25,1.032690471992485,0.9865936814380006,-0.03461350261105334
2010-05-19,high,0.25,1.031363422558834,0.9815321955162255,-0.035854063688510074
2010-05-20,high,0.25,1.0211635262321868,0.9432760914634909,-0.045389197841063766
2010-05-21,high,0.25,1.0249776908379589,0.9574482305537773,-0.04182361540460833
2010-05-24,high,0.25,1.0216539521208563,0.94508947538876,-0.04493073468706754
2010-05-25,high,0.25,1.021744340507034,0.9454239778869444,-0.044846237221560226
2010-05-26,high,0.25,1.020295238327207,0.9400719379159913,-0.0462008964497439
2010-05-27,high,0.25,1.0285796424976037,0.9709779056425712,-0.03845641526983834
2010-05-28,high,0.25,1.025382680363587,0.9589623567028034,-0.04144502043328935
2010-06-01,high,0.25,1.020953813145069,0.942501459754717,-0.04558524320811219
2010-06-02,high,0.25,1.0274868901265732,0.9668582489519517,-0.039477949226617404
2010-06-03,high,0.25,1.0285259968909313,0.9707753559448268,-0.03850656460860957
2010-06-04,high,0.25,1.019561207261813,0.9373695918424787,-0.04688708819684917
2010-06-07,high,0.25,1.0160943705454482,0.9246850379063417,-0.05012797929190638
2010-06-08,high,0.25,1.0188711473518777,0.9348344432913483,-0.04753217453928016
2010-06-09,high,0.25,1.0173543132105198,0.9292799610760715,-0.04895015140510728
2010-06-10,high,0.25,1.024777389861051,0.9567000323864593,-0.04201086208090199
2010-06-11,high,0.25,1.0258976006319938,0.9608900710675417,-0.04096365928216672
2010-06-14,high,0.25,1.025434437063401,0.9591559877666413,-0.04139663689484796
2010-06-15,high,0.25,1.0314050268985602,0.9816905818581215,-0.03581517084608177
2010-06-16,high,0.25,1.0312616485263848,0.9811448259351279,-0.03594920475872998
2010-06-17,high,0.25,1.0315922687767787,0.9824036427569178,-0.03564013216229378
2010-06-18,high,0.25,1.0319317866128335,0.983697596847229,-0.03532274186632489
2010-06-21,high,0.25,1.0309353450385386,0.9799036314743087,-0.03625424193081683
2010-06-22,high,0.25,1.0267681859768498,0.9641559028784392,-0.04014981296563469
2010-06-23,high,0.25,1.0260009791224916,0.961277440648639,-0.040867018321923854
2010-06-24,high,0.25,1.0216634479489508,0.9451246126572809,-0.044921857734609216
2010-06-25,high,0.25,1.0223929925956914,0.9478270661842138,-0.04423986001088975
2010-06-28,high,0.25,1.0218727245260752,0.9458992443660545,-0.044726220428703
2010-06-29,high,0.25,1.0138549937503856,0.9165602698714135,-0.052221408232282274
2010-06-30,high,0.25,1.0112819437361082,0.9072911229075852,-0.054626763765482034
2010-07-01,high,0.25,1.0104616937521043,0.9043510898678074,-0.05539355524900669
2010-07-02,high,0.25,1.0092818425838974,0.9001346713719791,-0.056496511476072375
2010-07-06,high,0.25,1.010631327659546,0.9049585240541992,-0.05523497696423996
2010-07-07,high,0.25,1.0184559625723661,0.9333116134152575,-0.047920300304872376
2010-07-08,high,0.25,1.0208441488664892,0.9420965752660695,-0.045687760290101576
2010-07-09,high,0.25,1.0226777146550459,0.9488833333082595,-0.0439736942632003
2010-07-12,high,0.25,1.0228650438254316,0.949578771846085,-0.043798573976374655
2010-07-13,high,0.25,1.0267751948311243,0.964182228966475,-0.04014326090239573
2010-07-14,high,0.25,1.0267353711867662,0.9640326538050638,-0.040180489103471384
2010-07-15,high,0.25,1.0270422539682984,0.9651857364610287,-0.03989360692375998
2010-07-16,high,0.25,1.019561207261813,0.9373695918424787,-0.04688708819684917
2010-07-19,high,0.25,1.0210825246326156,0.9429768336872475,-0.045464920288993405
2010-07-20,high,0.25,1.023984440541909,0.9537423769857106,-0.04275213217738749
2010-07-21,high,0.25,1.020686721183262,0.9415155746211338,-0.045834927872087206
2010-07-22,high,0.25,1.026383623363703,0.9627122661732962,-0.04050931231631272
2010-07-23,high,0.25,1.0284863762849044,0.9706257807834153,-0.03854360300405735
2010-07-26,high,0.25,1.0313541639204784,0.981496950794283,-0.035862718909696945
2010-07-27,high,0.25,1.0310834926183647,0.9804670097582731,-0.03611574963611297
2010-07-28,high,0.25,1.029294561416587,0.9736802517160831,-0.03778809006511108
2010-07-29,high,0.25,1.028222777013777,0.9696310844693471,-0.03879002260796527
2010-07-30,high,0.25,1.0282390994591826,0.9696926552793245,-0.03877476395222457
2010-08-02,high,0.25,1.033854043748841,0.9910477331733835,-0.033525764810817815
2010-08-03,high,0.25,1.0326121249459923,0.9862943162083367,-0.03468674351221934
2010-08-04,high,0.25,1.0341707057498153,0.9922624940927466,-0.03322974075688523
2010-08-05,high,0.25,1.0338425818797996,0.9910037847243771,-0.03353647967060158
2010-08-06,high,0.25,1.0328839010139526,0.9873330684248324,-0.034432680021330264
2010-08-09,high,0.25,1.0342968413396594,0.9927466792057629,-0.033111825855394295
2010-08-10,high,0.25,1.0327503591802387,0.9868225572237802,-0.03455751847641464
2010-08-11,mid,0.75,1.0108463402324073,0.9590151163322952,-0.05503397749708239
2010-08-12,high,0.25,1.0094843177569028,0.953856814878601,-0.056307232303486554
2010-08-13,high,0.25,1.008467348219328,0.9500189010566742,-0.057257922453591625
2010-08-16,high,0.25,1.008497716474492,0.9501333389495642,-0.05722953340161563
2010-08-17,high,0.25,1.011557716729124,0.9617175698592283,-0.054368963842831075
2010-08-18,high,0.25,1.0119324874684699,0.9631435842034002,-0.0540186181960054
2010-08-19,high,0.25,1.0076206380677226,0.9468323698701455,-0.05804944960497993
2010-08-20,high,0.25,1.0066966320445336,0.9433640958149243,-0.05891323499129375
2010-08-23,high,0.25,1.0056782469848515,0.9395526155344537,-0.059865248409082805
2010-08-24,high,0.25,1.002009510784137,0.9259174211866756,-0.06329488050767129
2010-08-25,high,0.25,1.002832484516417,0.928963080938858,-0.0625255427918735
2010-08-26,high,0.25,1.0009002689448812,0.9218241980375125,-0.06433182925756176
2010-08-27,high,0.25,1.0050251253498743,0.9371142825152426,-0.060475803870433276
2010-08-30,high,0.25,1.0013062411591762,0.9233207018255679,-0.0639523156427616
2010-08-31,high,0.25,1.0014040530513433,0.9236815304117882,-0.06386087848657296
2010-09-01,high,0.25,1.0087102174852882,0.950934404199794,-0.057030881809422285
2010-09-02,high,0.25,1.0109924434053494,0.9595696834357743,-0.05489739636826463
2010-09-03,high,0.25,1.0143170857052284,0.9722542373719112,-0.05178943239261313
2010-09-07,high,0.25,1.011395632344519,0.9611013244923508,-0.05452048463301851
2010-09-08,high,0.25,1.0130197342782463,0.967289566982055,-0.053002230984199095
2010-09-09,high,0.25,1.0142413241548238,0.9719637907761536,-0.05186025630332536
2010-09-10,high,0.25,1.0154722298447918,0.976690774199744,-0.05070957295252265
2010-09-13,high,0.25,1.0182862192682143,0.9875619442106119,-0.048078980856591014
2010-09-14,high,0.25,1.018104630750834,0.9868576944923011,-0.04824873462842705
2010-09-15,high,0.25,1.019004748810912,0.990352294635558,-0.047407280344861635
2010-09-16,high,0.25,1.0189119191451286,0.9899914660493376,-0.047494059983422154
2010-09-17,mid,0.75,1.0195437237604692,0.9908100462071179,-0.046903432238536547
2010-09-20,mid,0.75,1.0311520408717076,1.0058800660795535,-0.03605166890719025
2010-09-21,high,0.25,1.0304904306734926,1.0033009690794166,-0.03667015970304255
2010-09-22,mid,0.75,1.0267587086783108,0.9984595477629361,-0.04015867259617212
2010-09-23,mid,0.75,1.0203362965697362,0.990141041210749,-0.04616251411348815
2010-09-24,mid,0.75,1.0365127586086407,1.0111264793381023,-0.031040327503445653
2010-09-27,high,0.25,1.0350410355864308,1.0053959884199581,-0.03241613329624682
2010-09-28,high,0.25,1.0362938462791216,1.0102725470049596,-0.031244972566764506
2010-09-29,mid,0.75,1.0342819360678572,1.007658205282881,-0.03312575969958864
2010-09-30,mid,0.75,1.0318889341630975,1.004550867267301,-0.035362801475159356
2010-10-01,mid,0.75,1.0353050060113644,1.0089874040951339,-0.032169366727897164
2010-10-04,mid,0.75,1.029059764368908,1.0008802584211764,-0.03800758458510867
2010-10-05,mid,0.75,1.0451188145558858,1.0217599623827045,-0.02299515769451488
2010-10-06,high,0.25,1.0449431891386334,1.0210733350253645,-0.023159337001879554
2010-10-07,mid,0.75,1.0436525345929035,1.0193921188073767,-0.02436587517089872
2010-10-08,mid,0.75,1.0484410249078322,1.0256331209265732,-0.01988946716842077
2010-10-11,mid,0.75,1.0485556988641354,1.0257826960879843,-0.019782266906561374
2010-10-12,mid,0.75,1.0515574018611646,1.02969991053428,-0.016976195173457276
2010-10-13,mid,0.75,1.0571685387740324,1.0370324244994638,-0.011730755269057203
2010-10-14,mid,0.75,1.0542800534184127,1.0332561889409348,-0.01443098814216659
2010-10-15,mid,0.75,1.0558828005648642,1.0353511008280556,-0.012932697516004787
2010-10-18,mid,0.75,1.0616140310406474,1.0428509197690419,-0.0075749909574557295
2010-10-19,mid,0.75,1.0489471405364803,1.0262933147424569,-0.019416336828531278
2010-10-20,mid,0.75,1.0572156953286176,1.037094102762862,-0.01168667206862628
2010-10-21,mid,0.75,1.0586219365794913,1.0389338127761667,-0.010372080375874893
2010-10-22,mid,0.75,1.060518361706855,1.0414160942443842,-0.008599251768544258
2010-10-25,mid,0.75,1.0622255809249808,1.0436519850192718,-0.007003297873393488
2010-10-26,mid,0.75,1.0622390328826585,1.0436696073802425,-0.006990722625864976
2010-10-27,mid,0.75,1.060094779032115,1.0408615271409052,-0.008995228109773601
2010-10-28,low,1.0,1.061287226014433,1.0420323396112614,-0.007880496980937846
2010-10-29,low,1.0,1.0608210160158396,1.0415745880397014,-0.008316322477343818
2010-11-01,low,1.0,1.0618251185362846,1.0425604731732843,-0.00737766075679791
2010-11-02,low,1.0,1.0700641217133082,1.0506499964862708,0.0
2010-11-03,low,1.0,1.0739998752765527,1.0545143438496538,0.0
2010-11-04,low,1.0,1.094709667599055,1.0748483993416087,0.0
2010-11-05,mid,0.75,1.0979287976339,1.0790647641107267,0.0
2010-11-08,mid,0.75,1.0961818390319762,1.0767761137063472,-0.001591140159260429
2010-11-09,mid,0.75,1.0895550647013403,1.0681055897484253,-0.007626845156630924
2010-11-10,mid,0.75,1.093129097890767,1.0727797060891033,-0.004371594727706096
2010-11-11,mid,0.75,1.0896493564431224,1.0682288388218006,-0.007540963684184554
2010-11-12,mid,0.75,1.079984704425811,1.0556146668761266,-0.01634358552827797
2010-11-15,mid,0.75,1.0789984453876913,1.0543295239663009,-0.01724187605517291
2010-11-16,mid,0.75,1.0658574871183688,1.0372436779242724,-0.029210738059377572
2010-11-17,mid,0.75,1.066027084165954,1.037463742529567,-0.02905626807193329
2010-11-18,mid,0.75,1.0782821472284165,1.05339639846221,-0.017894284627403167
2010-11-19,mid,0.75,1.0803359248469515,1.0560724184476862,-0.01602369190503261
2010-11-22,mid,0.75,1.079059229400754,1.054408717137249,-0.01718651361892609
2010-11-23,mid,0.75,1.0674784770901944,1.0393475084452988,-0.027734330868566248
2010-11-24,mid,0.75,1.07940378802877,1.0548576575283235,-0.016872687596001357
2010-11-26,high,0.25,1.077382720215141,1.046979387640146,-0.01871348803587003
2010-11-29,mid,0.75,1.076268359114467,1.0455357509350034,-0.019728454674030282
2010-11-30,mid,0.75,1.0713647449337538,1.0391891221034024,-0.024194695282055978
2010-12-01,mid,0.75,1.088687960252695,1.0616532267509993,-0.008416608983314311
2010-12-02,high,0.25,1.0921601674484982,1.0752620950107414,-0.0052541022676821925
2010-12-03,high,0.25,1.0928702624408746,1.0780612566161731,-0.004607343576311096
2010-12-06,high,0.25,1.0925153880205782,1.0766616758134573,-0.0049305652834573666
2010-12-07,high,0.25,1.0926560441142095,1.0772162429169365,-0.004802454886923102
2010-12-08,mid,0.75,1.0956882057453954,1.0812038393536951,-0.0020407442571260814
2010-12-09,mid,0.75,1.0988445316182913,1.0853586333128356,0.0
2010-12-10,mid,0.75,1.1037869837403618,1.091872567120239,0.0
2010-12-13,mid,0.75,1.1038269850021738,1.091925326749731,0.0
2010-12-14,mid,0.75,1.104581052813573,1.0929200230637992,0.0
2010-12-15,mid,0.75,1.1003347069783485,1.0873215923995159,-0.003844304430542622
2010-12-16,mid,0.75,1.105435026760348,1.0940467796317286,0.0
2010-12-17,mid,0.75,1.1061287288751245,1.0949622827748486,0.0
2010-12-20,mid,0.75,1.1082421610070574,1.0977526331997944,0.0
2010-12-21,low,1.0,1.1149249744511074,1.1043721937196025,0.0
2010-12-22,low,1.0,1.1186929252686784,1.108104480829125,0.0
2010-12-23,low,1.0,1.1168534267365902,1.106282393176791,-0.0016443283858672553
2010-12-27,low,1.0,1.117537719756606,1.1069602093536453,-0.0010326386142066601
2010-12-28,low,1.0,1.1183997033230373,1.1078140342333673,-0.00026211120050723125
2010-12-29,low,1.0,1.119528331189278,1.108931979620811,0.0
2010-12-30,low,1.0,1.1178398370775866,1.1072594671298883,-0.0015082191889665975
2010-12-31,low,1.0,1.1176265650298138,1.1070482137050792,-0.0016987208867184078
2011-01-03,low,1.0,1.13027231739654,1.119574273845899,0.0
2011-01-04,low,1.0,1.1287881999572822,1.1181042035992996,-0.0013130618315738696
2011-01-05,low,1.0,1.1344402346638254,1.1237027417170036,0.0
2011-01-06,low,1.0,1.1320318660307602,1.1213171683272845,-0.002122957701494843
2011-01-07,low,1.0,1.1299435139495413,1.1192485825281997,-0.00396382337022505
2011-01-10,low,1.0,1.128388341987755,1.1177081302911378,-0.005334695025043579
2011-01-11,low,1.0,1.132591732276211,1.1218717354307637,-0.001629440080783362
2011-01-12,low,1.0,1.1427936429887011,1.1319770849133433,0.0
2011-01-13,low,1.0,1.140838613057387,1.1300405593681193,-0.001710746243041017
2011-01-14,low,1.0,1.1492631843849783,1.138385392008342,0.0
2011-01-18,low,1.0,1.1508450424727834,1.1399522777868603,0.0
2011-01-19,low,1.0,1.1392034911977325,1.128420913960109,-0.010115654884377046
2011-01-20,low,1.0,1.137728269133814,1.1269596548939953,-0.011397514743414883
2011-01-21,low,1.0,1.1404742281090305,1.1296796233284783,-0.00901147763687582
2011-01-24,low,1.0,1.1471303554270622,1.1362727503068302,-0.0032277908046939308
2011-01-25,low,1.0,1.14743258122823,1.1365721155364936,-0.0029651787326825385
2011-01-26,low,1.0,1.1522757876600047,1.141369480950547,0.0
2011-01-27,low,1.0,1.1548618468394853,1.1439310630431339,0.0
2011-01-28,low,1.0,1.1342446448865449,1.1235090031997452,-0.017852526697772264
2011-01-31,mid,0.75,1.1407568329916489,1.1321179563476895,-0.012213594107760795
2011-02-01,mid,0.75,1.155009737411358,1.1510170788615666,0.0
2011-02-02,mid,0.75,1.1526505332614432,1.1478834147579506,-0.0020425837752695575
2011-02-03,mid,0.75,1.1546851115613892,1.150585760831463,-0.0002810589724518975
2011-02-04,mid,0.75,1.1571820233821268,1.1539043522718522,0.0
2011-02-07,mid,0.75,1.1625935707140909,1.1611049134365956,0.0
2011-02-08,mid,0.75,1.1662405397442994,1.1659638496606264,0.0
2011-02-09,mid,0.75,1.1638030356716356,1.1627157476641203,-0.002090052600296599
2011-02-10,mid,0.75,1.1644571710178309,1.1635871949048133,-0.00152916029386152
2011-02-11,mid,0.75,1.1692636911893715,1.1699955019998123,0.0
2011-02-14,mid,0.75,1.1713545221470998,1.1727858524247583,0.0
2011-02-15,low,1.0,1.1675652944537391,1.1689919945052587,-0.003234911055292611
2011-02-16,low,1.0,1.1748712585748917,1.1763068861094714,0.0
2011-02-17,low,1.0,1.178484799698053,1.1799248427795244,0.0
2011-02-18,low,1.0,1.1807530560579582,1.1821958708229328,0.0
2011-02-22,low,1.0,1.1565138901289271,1.1579270859771318,-0.020528565058265058
2011-02-23,mid,0.75,1.151208404085319,1.1508498813391843,-0.02502187211886331
2011-02-24,mid,0.75,1.150349745748742,1.1497055024102842,-0.02574908458058134
2011-02-25,mid,0.75,1.159440381534552,1.161835489242942,-0.01805006932995823
2011-02-28,mid,0.75,1.1642728382487493,1.168296555967433,-0.013957378915646856
2011-03-01,mid,0.75,1.150501659168165,1.1499079446546079,-0.025620426502041105
2011-03-02,mid,0.75,1.1518950964723222,1.1517652770288835,-0.024440300567148743
2011-03-03,mid,0.75,1.1667391680878865,1.1715975250468516,-0.011868601904667764
2011-03-04,high,0.25,1.1645811267658674,1.1629534346303856,-0.013696284086769261
2011-03-07,high,0.25,1.1621449828140593,1.1532529696364537,-0.01575949615241612
2011-03-08,high,0.25,1.1647287311348244,1.1635431390023858,-0.013571275416921047
2011-03-09,high,0.25,1.1643320247259017,1.1619587383163172,-0.013907252873754605
2011-03-10,mid,0.75,1.1478138037499055,1.1400314709578083,-0.027896817322686562
2011-03-11,high,0.25,1.1498402089922621,1.1481034793632447,-0.026180619992550502
2011-03-14,high,0.25,1.1480973107645358,1.1411582275257375,-0.027656710372993887
2011-03-15,high,0.25,1.1448689469927182,1.1283768580576816,-0.03039086698199367
2011-03-16,high,0.25,1.139247894703729,1.1063792087087096,-0.03515143250426778
2011-03-17,high,0.25,1.1430448464145413,1.1212027304343941,-0.031935729024753834
2011-03-18,high,0.25,1.1442745491118345,1.1260353405703893,-0.030894272734648065
2011-03-21,high,0.25,1.1485376467040334,1.1429099331876085,-0.027283782318953897
2011-03-22,high,0.25,1.1475167964724051,1.138851954760387,-0.0281483578763837
2011-03-23,high,0.25,1.148351844686226,1.1421705462007765,-0.027441141232279698
2011-03-24,high,0.25,1.1510241188567667,1.1528392739673203,-0.02517794643737281
2011-03-25,high,0.25,1.1519326787352187,1.156483556725409,-0.024408471504582696
2011-03-28,high,0.25,1.1511405314101455,1.1533057292659454,-0.025079354650731633
2011-03-29,mid,0.75,1.157230496011247,1.1614481196618445,-0.019921659254682145
2011-03-30,mid,0.75,1.1630274709449742,1.1692120591105524,-0.015012101829456559
2011-03-31,mid,0.75,1.1614312853248876,1.1670729838675842,-0.016363938787995136
2011-04-01,mid,0.75,1.1657517360266565,1.1728651530491265,-0.012704875040836172
2011-04-04,mid,0.75,1.166053544655348,1.1732700375377738,-0.012449268140525382
2011-04-05,mid,0.75,1.1658960755679622,1.1730587841129647,-0.01258263140948146
2011-04-06,mid,0.75,1.167805010622382,1.1756203662055513,-0.01096592159482035
2011-04-07,mid,0.75,1.1664734542679118,1.1738334158217387,-0.012093639492850472
2011-04-08,low,1.0,1.1618023769378008,1.1691328659396043,-0.016049654940911928
2011-04-11,low,1.0,1.1585570219647967,1.165867034128707,-0.018798201689407268
2011-04-12,low,1.0,1.1495472724646758,1.156800436862623,-0.02642871295837712
2011-04-13,low,1.0,1.1497659572600138,1.1570205014679176,-0.026243505057185645
2011-04-14,low,1.0,1.1498621657564003,1.1571173169998366,-0.02616202443268678
2011-04-15,low,1.0,1.1543758498304917,1.1616594805400744,-0.022339308030697835
2011-04-18,low,1.0,1.1416571079641253,1.1488604887110474,-0.03311102850274039
2011-04-19,low,1.0,1.1482001399558932,1.1554448045089136,-0.027569622568452745
2011-04-20,low,1.0,1.1637180044907138,1.1710605803043428,-0.014427277134574923
2011-04-21,mid,0.75,1.1683204879663691,1.1772400116135615,-0.010529354997476204
2011-04-25,mid,0.75,1.1669246482894107,1.175365056878315,-0.011711515543067819
2011-04-26,mid,0.75,1.174774733833756,1.1859193467519689,-0.005063143553624472
2011-04-27,mid,0.75,1.180277064901285,1.1933311613415216,-0.00040312506855777475
2011-04-28,mid,0.75,1.1834229573224733,1.197573959652096,0.0
2011-04-29,mid,0.75,1.1854643630029136,1.2003291728085208,0.0
2011-05-02,low,1.0,1.1833865862022055,1.1982253422874942,-0.0017527113134340189
2011-05-03,low,1.0,1.1793875636177484,1.1941761750407585,-0.005126091998052029
2011-05-04,low,1.0,1.171302497815677,1.1859897287424321,-0.011946259735183484
2011-05-05,low,1.0,1.1606789764707819,1.1752329966244544,-0.020907744935788286
2011-05-06,mid,0.75,1.164002667150888,1.1797222930817797,-0.01810404135444499
2011-05-09,low,1.0,1.1692920857497116,1.1850831442332181,-0.013642145439307751
2011-05-10,low,1.0,1.1787329929048413,1.1946515489732894,-0.005678255971373836
2011-05-11,mid,0.75,1.1688961705583203,1.1813771832117317,-0.013976120212187748
2011-05-12,mid,0.75,1.173185243174947,1.1871605412127886,-0.010358067446972652
2011-05-13,mid,0.75,1.1660797064740915,1.1775833252922319,-0.016351952141115844
2011-05-16,mid,0.75,1.1606493761498755,1.1702771374150838,-0.02093271432485655
2011-05-17,mid,0.75,1.1603285341545102,1.1698458193849801,-0.021203361005919685
2011-05-18,mid,0.75,1.1679816084661345,1.1801449073848185,-0.014747600250498705
2011-05-19,mid,0.75,1.169888935695303,1.1827151932044697,-0.01313867189407214
2011-05-20,mid,0.75,1.1631366175527227,1.1736221623969294,-0.018834598615543596
2011-05-23,mid,0.75,1.1527177186713276,1.1596260320095106,-0.027623474271833093
2011-05-24,mid,0.75,1.1520023428245334,1.1586665804173841,-0.028226930494660407
2011-05-25,mid,0.75,1.1547515133151947,1.1623548116244793,-0.025907864163811634
2011-05-26,mid,0.75,1.158173474173328,1.166949734794209,-0.023021264646416406
2011-05-27,mid,0.75,1.1617164786786593,1.1717119629397414,-0.020032558603531703
2011-05-31,mid,0.75,1.1709336189835493,1.1841235851876712,-0.012257427952162336
2011-06-01,mid,0.75,1.1508666028400958,1.157143750541293,-0.029184985430669386
